Datetime,Adj Close,Close,High,Low,Open,Volume
2026-09-18 12:30:00-04:00,7686.75,7686.75,7689.0,7681.25,7683.25,30454
2026-09-18 12:45:00-04:00,7689.75,7689.75,7691.5,7683.5,7686.75,23463
2026-09-18 13:00:00-04:00,7689.25,7689.25,7691.5,7686.25,7690.0,17010
2026-09-18 13:15:00-04:00,7690.0,7690.0,7692.0,7688.5,7689.25,12877
2026-09-18 13:30:00-04:00,7694.0,7694.0,7694.0,7688.25,7690.25,15490
2026-09-18 13:45:00-04:00,7694.5,7694.5,7695.0,7692.25,7694.0,14452
2026-09-18 14:00:00-04:00,7694.5,7694.5,7696.0,7693.0,7694.75,16085
2026-09-18 14:15:00-04:00,7701.75,7701.75,7703.25,7694.5,7694.5,27844
2026-09-18 14:30:00-04:00,7702.5,7702.5,7702.75,7699.0,7701.75,17663
2026-09-18 14:45:00-04:00,7710.0,7710.0,7715.75,7702.25,7702.25,48447
2026-09-18 15:00:00-04:00,7709.0,7709.0,7712.0,7707.75,7709.75,22970
2026-09-18 15:15:00-04:00,7706.25,7706.25,7710.5,7705.75,7709.0,19215
2026-09-18 15:30:00-04:00,7712.0,7712.0,7712.25,7704.25,7706.25,29189
2026-09-18 15:45:00-04:00,7712.5,7712.5,7718.25,7710.25,7712.25,157130
2026-09-18 16:00:00-04:00,7725.5,7725.5,7729.25,7711.5,7712.5,54240
2026-09-18 16:15:00-04:00,7726.0,7726.0,7726.25,7723.75,7725.5,8304
2026-09-18 16:30:00-04:00,7727.25,7727.25,7727.5,7724.5,7726.25,6883
2026-09-18 16:45:00-04:00,7712.5,7712.5,7728.75,7712.5,7727.0,6370
2026-09-20 18:00:00-04:00,7725.75,7725.75,7726.5,7721.25,7721.75,1430
2026-09-20 18:15:00-04:00,7727.75,7727.75,7728.0,7724.25,7725.5,2382
2026-09-20 18:30:00-04:00,7730.25,7730.25,7733.75,7727.25,7727.75,2871
2026-09-20 18:45:00-04:00,7733.75,7733.75,7734.5,7729.25,7730.25,1560
2026-09-20 19:00:00-04:00,7732.0,7732.0,7734.0,7731.5,7733.75,788
2026-09-20 19:15:00-04:00,7733.0,7733.0,7733.5,7731.25,7732.25,912
2026-09-20 19:30:00-04:00,7734.25,7734.25,7735.25,7732.75,7733.25,1043
2026-09-20 19:45:00-04:00,7734.5,7734.5,7735.0,7732.5,7734.0,1107
2026-09-20 20:00:00-04:00,7734.5,7734.5,7737.75,7733.25,7734.5,3001
2026-09-20 20:15:00-04:00,7736.5,7736.5,7737.75,7730.75,7734.25,3928
2026-09-20 20:30:00-04:00,7738.5,7738.5,7741.25,7736.5,7736.5,3172
2026-09-20 20:45:00-04:00,7739.5,7739.5,7740.25,7737.75,7738.5,2100
2026-09-20 21:00:00-04:00,7742.5,7742.5,7743.75,7739.5,7739.5,5210
2026-09-20 21:15:00-04:00,7741.0,7741.0,7743.5,7740.75,7742.25,2029
2026-09-20 21:30:00-04:00,7742.25,7742.25,7743.25,7740.75,7741.0,1614
2026-09-20 21:45:00-04:00,7738.75,7738.75,7742.25,7738.25,7742.25,2596
2026-09-20 22:00:00-04:00,7739.75,7739.75,7741.5,7737.75,7738.5,2100
